DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2013,4262140,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2014,4246809,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2015,4225316,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2016,4190669,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2017,4154213,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2018,4105493,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2019,4076246,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2020,4058165,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2021,4036355,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HR,2022,3862305,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2013,9908798,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2014,9877365,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2015,9855571,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2016,9830485,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2017,9797561,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2018,9778371,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2019,9772756,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2020,9769526,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2021,9730772,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,HU,2022,9689010,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2013,4609779,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2014,4637852,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2015,4677627,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2016,4726286,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2017,4784383,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2018,4830392,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2019,4904240,e
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2020,4964440,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2021,5006324,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IE,2022,5060004,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2013,59685227,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2014,60782668,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2015,60795612,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2016,60665551,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2017,60589445,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2018,60483973,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2019,59816673,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2020,59641488,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2021,59236213,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,IT,2022,59030133,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2013,2971905,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2014,2943472,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2015,2921262,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2016,2888558,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2017,2847904,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2018,2808901,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2019,2794184,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2020,2794090,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2021,2795680,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LT,2022,2805998,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2013,537039,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2014,549680,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2015,562958,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2016,576249,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2017,590667,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2018,602005,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2019,613894,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2020,626108,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2021,634730,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LU,2022,645397,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2013,2023825,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2014,2001468,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2015,1986096,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2016,1968957,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2017,1950116,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2018,1934379,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2019,1919968,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2020,1907675,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2021,1893223,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,LV,2022,1875757,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2013,422509,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2014,429424,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2015,439691,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2016,450415,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2017,460297,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2018,475701,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2019,493559,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2020,514564,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2021,516100,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,MT,2022,520971,p
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2013,16779575,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2014,16829289,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2015,16900726,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2016,16979120,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2017,17081507,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2018,17181084,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2019,17282163,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2020,17407585,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2021,17475415,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,NL,2022,17590672,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2013,38062535,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2014,38017856,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2015,38005614,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2016,37967209,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2017,37972964,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2018,37976687,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2019,37972812,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2020,37958138,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2021,37840001,ep
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PL,2022,37654247,ep
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2013,10487289,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2014,10427301,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2015,10374822,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2016,10341330,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2017,10309573,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2018,10291027,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2019,10276617,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2020,10295909,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2021,10298252,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,PT,2022,10352042,bp
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2013,20020074,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2014,19947311,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2015,19870647,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2016,19760585,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2017,19643949,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2018,19533481,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2019,19414458,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2020,19328838,e
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2021,19201662,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,RO,2022,19042455,e
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2013,9555893,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2014,9644864,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2015,9747355,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2016,9851017,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2017,9995153,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2018,10120242,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2019,10230185,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2020,10327589,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2021,10379295,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SE,2022,10452326,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2013,2058821,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2014,2061085,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2015,2062874,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2016,2064188,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2017,2065895,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2018,2066880,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2019,2080908,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2020,2095861,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2021,2108977,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SI,2022,2107180,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2013,5410836,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2014,5415949,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2015,5421349,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2016,5426252,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2017,5435343,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2018,5443120,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2019,5450421,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2020,5457873,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2021,5459781,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,TOTAL,T,SK,2022,5434712,
